text,sentiment_score
#ELLE风尚大典开始官宣了# ELLE风尚大典开始官宣了，好多熟人！迫不及待想看红毯了，你最期待谁#ELLE风尚大典好多熟人# ​,0.7182781239827698
🦊已经到达elle红毯现场，开始期待各位艺人的造型啦，你想看谁？#ELLE风尚大典开始官宣了##ELLE盛典内场嘉宾名单# ​,0.6547966292444388
魏大勋#ELLE风尚大典开始官宣了##ELLE盛典内场嘉宾名单#期待魏大勋@魏大勋 的红毯造型不敢想象这183的气质大帅哥在红毯上向镜头走来时，小咕该是多么快乐的小女嗨上@咪咕视频 一起回顾苏神魏大勋的《我的人间烟火》吧 ​,0.6586760422002578
赵丽颖和杨幂、迪丽热巴和杨紫都去，今晚elle风尚大典注定令人瞩目！目前elle置顶微博kp已经开启，迪丽热巴、杨紫、魏大勋占领前排，流量都好大啊！#ELLE风尚大典开始官宣了# #ELLE盛典内场嘉宾名单# ​,-0.6083709349275844
介么帅 #ELLE风尚大典开始官宣了#L摘一朵星星的微博视频 ​,-0.5012625000000002
#ELLE风尚大典开始官宣了#期待五年三大爆top花杨紫大美女今天的活动现场#ELLE盛典内场嘉宾名单#  L杨紫工作室的微博视频 ​,0.802456888654914
㊗️ELLE35周年生日快乐满怀热忱，继续前行#ELLE风尚大典开始官宣了# LTao7小旎紫爱吃肉肉的微博视频 ​,-0.5012625000000002
#ELLE风尚大典开始官宣了# 好期待丁程鑫ELLE风尚大典的红毯表现，他在祝福视频里是相当帅气的啦@时代少年团-丁程鑫 L心动完成时的微博视频 ​,0.8481546283373641
#ELLE风尚大典开始官宣了# ｜#刘雨昕elle风尚大典# 期待新生代唱跳天后刘雨昕期待90/95后女星高定断层第一刘雨昕今天一起来看刘雨昕呀@刘雨昕 #elle盛典内场嘉宾名单# ​,0.67182183363328
魏大勋 wdx#ELLE风尚大典开始官宣了#期待魏大勋@魏大勋 ​,0.8077883674117183
#ELLE风尚大典开始官宣了# 期待酷飒美一体自成风格的新生代唱跳天后、先锋多元时尚icon刘雨昕的红毯啰#刘雨昕ELLE风尚大典# 年内17套高定领跑第一【90&95后女星高定🔝】【女星杂志总榜&女星五大杂志榜销售额双第一】【95后女歌手万人巡回演唱会第一人】@刘雨昕#ELLE盛典内场嘉宾名单# ​,0.6856140332582709
直播入口很重要，公主王子们看过来先O网页链接O网页链接  从#ELLE风尚大典开始官宣了#进去先O网页链接 O网页链接 ​​​,0.6519783261681775
#ELLE风尚大典开始官宣了#已经开始期待迪丽热巴红毯了 ​,0.5647467842474266
#ELLE风尚大典开始官宣了# 有没有人猜热巴穿什么颜色的裙子我期待已久的红毯终于今天要来了 ​,0.5563795805414187
#ELLE风尚大典开始官宣了#期待小鬼王琳凯宝贝迫不及待要看了@小鬼-王琳凯 ，期待@ELLE  ​,0.804728606983135
#ELLE风尚大典开始官宣了# 真心期待热巴的红毯，今晚elle风尚大典迪丽热巴也去开心 ​,0.7059379588488877
期待你的出现@小鬼-王琳凯 #elle风尚大典开始官宣了#,0.8077883674117183
#杨紫说张小斐可以当歌手#我的乖宝杨紫唱歌也很好听！又交到新朋友了，开心，祝张小斐姐姐电影票房大麦，期待杨紫#ELLE风尚大典开始官宣了#的表现L馒头好雪雪的微博视频 ​,0.7006286959804822
#ELLE风尚大典开始官宣了##elle风尚大典# 美神降临@Dear-迪丽热巴 ​,0.6871650448701102
另一条被逆回🈳，elle新的 不要断层，点10个 先关O网页链接O网页链接  从#ELLE风尚大典开始官宣了#进去先关再点！关O网页链接 被逆❗️点10个O网页链接 ​,0.6090802746405117
#ELLE风尚大典开始官宣了# 模特出身的85🌸没来啊？时尚活动一般少不了她的 ​,0.6682204544499422
盘尼西林乐队剪影与三小只适配度拉满！《微博迎新之夜》阵容猜测时，网友辣评：“盲猜一下三小只”。幕后采访里这个网友的评论被正主本人回应了！“你们猜不出的三人组合一律按三小只处理是吧”！哈哈哈哈这不是还有我们滚圈三小只 盘尼西林 嘛~ ​,0.7494003173815262
三人组合一律按三小只来猜，好期待啊,-0.5010404017861988
#盘尼西林 盲猜一下三小只# 盘尼西林乐队剪影与三小只适配度拉满！滚圈三小只 盘尼西林 来啦~ ​,0.7692050301470645
#盘尼西林 盲猜一下三小只#盘尼西林主唱王俊凯 ​,0.5464864676451676
#盘尼西林 盲猜一下三小只# 微博迎新之夜阵容猜测，网友辣评：“盲猜一下三小只”。幕后采访里这个网友的评论被正主本人回应了！“你们猜不出的三人组合一律按三小只处理是吧”！ ​ 2厦门 ​,0.6615232326280275
#盘尼西林 盲猜一下三小只#哈哈哈哈哈什么三小只 ​,0.8455307188715843
#盘尼西林 盲猜一下三小只#🥺 ​,-0.5012625000000002
#盘尼西林 盲猜一下三小只# 是你们的十年，也是我们的十年，三小只现在虽然各自有不同的发展方向，但是三小只在我们心中是永远的青春记忆 ​,-0.5666743688490818
#盘尼西林 盲猜一下三小只##微博迎新之夜# 青年总是以赤诚的热忱怀抱世界，以澄澈干净的目光眺望未来，梦想的航道就在前面，准备好即将起飞！@盘尼西林乐队 为大学生们送上真诚寄语，祝愿大家未来可期，追光而行～ ​,0.7445655391288809
#盘尼西林 盲猜一下三小只#网友辣评盘尼西林的微博迎新之夜剪影也太像三小只了吧！盘尼西林：猜不出来一律按三小只处理是吧。这也太幽默了！期待他们的表现！ L杭州校园的微博视频 ​,0.8515920396132738
#盘尼西林 盲猜一下三小只# 微博迎新之夜阵容猜测环节，有网友评论：“盲猜一下三小只”。正主@盘尼西林乐队 本人回应了“你们猜不出的三人组合一律按三小只处理是吧”！ ​,0.6895086625230643
一名集建档立卡、低保，孤儿三重身份于一身的贫困生申请助学金不成反遭羞辱，名额却被富哥抢走。很遗憾以这种方式认识：天津中德应用技术大学。该事件不是第一例，但却是引起震动的第一例，望彻查并完善漏洞。#助学金事件当事人称已搬离宿舍##举报助学金被挤男生让网友别转钱了#  ​  展开c,-0.751904528532778
我个人感觉，助学金压根就不应该让学生来民主评议，这应该完全取决于家庭状况，大学生对钱对工资并没有什么具体的概念，不同家庭状况的同学认为的贫困也是不一样的；再者说，让那些同学在其他同学面前自揭伤疤本身是很残忍的事情，大学也是人情世故的小社会，如果可以直接提交申请材料让学校来评定更 ​  展开c,-0.8589642193181842
#助学金#以前我们班都是建档立卡啊、低保啊这类官方认证的一些贫困户直接给一档，其他的都是填表申请，然后同学互评。 ​,-0.5570336286916752
#助学金#我现在已经分不清助学金存在的意义到底是什么了，难道助学金不是帮助那些生活真正贫困的孩子完成学业的吗？ ​,-0.7552142171649022
#助学金#可能存在很多地方，当年读书的时候就有听说，制度的约束，权力的制衡。最重要的是人，是不是已经走在了历史的对立面。 ​,-0.820911991720801
#助学金#建档立卡贫困户用的都是iPhone助学金必享一档，经常去旅游，美甲衣服随便换。 ​,0.5686195729600511
#助学金# 回应什么？自己查自己？别查着查着又去解决提出问题的人了 ​,-0.6768906724756526
